machine_id,timestamp,temperature_C,vibration_mm_s,rpm,current_A,status
CONVEYOR_04,2026-04-15T12:58:02.966Z,46.06,0.89,715,8.73,running
CONVEYOR_04,2026-04-15T12:59:02.966Z,43.76,0.9,730,8.72,running
CONVEYOR_04,2026-04-15T13:00:02.966Z,44.01,0.88,729,8.64,running
CONVEYOR_04,2026-04-15T13:01:02.966Z,46.13,0.93,711,8.62,running
CONVEYOR_04,2026-04-15T13:02:02.966Z,44.51,0.92,726,8.43,running
CONVEYOR_04,2026-04-15T13:03:02.966Z,43.65,0.87,722,8.56,running
CONVEYOR_04,2026-04-15T13:04:02.966Z,44.28,0.88,724,8.6,running
CONVEYOR_04,2026-04-15T13:05:02.966Z,45.03,0.89,717,8.41,running
CONVEYOR_04,2026-04-15T13:06:02.966Z,45.34,0.93,715,8.62,running
CONVEYOR_04,2026-04-15T13:07:02.966Z,45.6,0.88,725,8.35,running
CONVEYOR_04,2026-04-15T13:08:02.966Z,44.24,0.88,726,8.29,running
CONVEYOR_04,2026-04-15T13:09:02.966Z,45.41,0.88,717,8.5,running
CONVEYOR_04,2026-04-15T13:10:02.966Z,44.21,0.93,712,8.75,running
CONVEYOR_04,2026-04-15T13:11:02.966Z,44.42,0.89,726,8.37,running
CONVEYOR_04,2026-04-15T13:12:02.966Z,44.98,0.92,712,8.27,running
CONVEYOR_04,2026-04-15T13:13:02.966Z,44.51,0.88,718,8.69,running
CONVEYOR_04,2026-04-15T13:14:02.966Z,43.93,0.92,718,8.73,running
CONVEYOR_04,2026-04-15T13:15:02.966Z,44.48,0.92,715,8.54,running
CONVEYOR_04,2026-04-15T13:16:02.966Z,44.48,0.88,721,8.7,running
CONVEYOR_04,2026-04-15T13:17:02.966Z,43.87,0.93,715,8.54,running
CONVEYOR_04,2026-04-15T13:18:02.966Z,45.35,0.89,716,8.45,running
CONVEYOR_04,2026-04-15T13:19:02.966Z,44.06,0.93,709,8.74,running
CONVEYOR_04,2026-04-15T13:20:02.966Z,44.69,0.88,725,8.36,running
CONVEYOR_04,2026-04-15T13:21:02.966Z,45.12,0.91,710,8.36,running
CONVEYOR_04,2026-04-15T13:22:02.966Z,44.4,0.92,722,8.5,running
CONVEYOR_04,2026-04-15T13:23:02.966Z,45.05,0.86,717,8.5,running
CONVEYOR_04,2026-04-15T13:24:02.966Z,44.29,0.91,731,8.67,running
CONVEYOR_04,2026-04-15T13:25:02.966Z,44.2,0.92,711,8.56,running
CONVEYOR_04,2026-04-15T13:26:02.966Z,44.69,0.93,713,8.5,running
CONVEYOR_04,2026-04-15T13:27:02.966Z,46.11,0.88,725,8.48,running
CONVEYOR_04,2026-04-15T13:28:02.966Z,44.58,0.94,722,8.43,running
CONVEYOR_04,2026-04-15T13:29:02.966Z,44.54,0.9,730,8.58,running
CONVEYOR_04,2026-04-15T13:30:02.966Z,44.91,0.93,720,8.34,running
CONVEYOR_04,2026-04-15T13:31:02.966Z,46.1,0.89,726,8.36,running
CONVEYOR_04,2026-04-15T13:32:02.966Z,45.19,0.93,725,8.43,running
CONVEYOR_04,2026-04-15T13:33:02.966Z,45.78,0.92,714,8.29,running
CONVEYOR_04,2026-04-15T13:34:02.966Z,45.52,0.88,721,8.74,running
CONVEYOR_04,2026-04-15T13:35:02.966Z,43.73,0.93,718,8.32,running
CONVEYOR_04,2026-04-15T13:36:02.966Z,44.97,0.92,713,8.47,running
CONVEYOR_04,2026-04-15T13:37:02.966Z,44.71,0.9,729,8.68,running
CONVEYOR_04,2026-04-15T13:38:02.966Z,45.28,0.9,719,8.73,running
CONVEYOR_04,2026-04-15T13:39:02.966Z,45.94,0.92,725,8.53,running
CONVEYOR_04,2026-04-15T13:40:02.966Z,43.8,0.92,720,8.46,running
CONVEYOR_04,2026-04-15T13:41:02.966Z,43.97,0.89,714,8.37,running
CONVEYOR_04,2026-04-15T13:42:02.966Z,43.97,0.87,718,8.39,running
CONVEYOR_04,2026-04-15T13:43:02.966Z,44.82,0.91,730,8.58,running
CONVEYOR_04,2026-04-15T13:44:02.966Z,43.73,0.91,721,8.58,running
CONVEYOR_04,2026-04-15T13:45:02.966Z,43.99,0.93,721,8.34,running
CONVEYOR_04,2026-04-15T13:46:02.966Z,46.1,0.91,710,8.32,running
CONVEYOR_04,2026-04-15T13:47:02.966Z,44.99,0.88,720,8.58,running
CONVEYOR_04,2026-04-15T13:48:02.966Z,46.23,0.9,717,8.6,running
CONVEYOR_04,2026-04-15T13:49:02.966Z,44.48,0.9,720,8.64,running
CONVEYOR_04,2026-04-15T13:50:02.966Z,44.65,0.87,716,8.59,running
CONVEYOR_04,2026-04-15T13:51:02.966Z,44.07,0.88,719,8.64,running
CONVEYOR_04,2026-04-15T13:52:02.966Z,45.14,0.88,726,8.36,running
CONVEYOR_04,2026-04-15T13:53:02.966Z,45.71,0.91,716,8.64,running
CONVEYOR_04,2026-04-15T13:54:02.966Z,44.05,0.93,723,8.41,running
CONVEYOR_04,2026-04-15T13:55:02.966Z,44.61,0.89,712,8.5,running
CONVEYOR_04,2026-04-15T13:56:02.966Z,45.92,0.92,729,8.64,running
CONVEYOR_04,2026-04-15T13:57:02.966Z,44.74,0.9,725,8.35,running
CONVEYOR_04,2026-04-15T13:58:02.966Z,44.78,0.88,728,8.75,running
CONVEYOR_04,2026-04-15T13:59:02.966Z,45.08,0.9,726,8.38,running
CONVEYOR_04,2026-04-15T14:00:02.966Z,44.62,0.92,711,8.61,running
CONVEYOR_04,2026-04-15T14:01:02.966Z,46.29,0.93,725,8.38,running
CONVEYOR_04,2026-04-15T14:02:02.966Z,45.94,0.93,713,8.51,running
CONVEYOR_04,2026-04-15T14:03:02.966Z,43.78,0.92,715,8.62,running
CONVEYOR_04,2026-04-15T14:04:02.966Z,45.37,0.91,709,8.31,running
CONVEYOR_04,2026-04-15T14:05:02.966Z,43.75,0.92,712,8.36,running
CONVEYOR_04,2026-04-15T14:06:02.966Z,44.4,0.89,713,8.67,running
CONVEYOR_04,2026-04-15T14:07:02.966Z,43.94,0.9,725,8.54,running
CONVEYOR_04,2026-04-15T14:08:02.966Z,45.83,0.9,724,8.28,running
CONVEYOR_04,2026-04-15T14:09:02.966Z,46.34,0.91,717,8.34,running
CONVEYOR_04,2026-04-15T14:10:02.966Z,45.58,0.92,710,8.64,running
CONVEYOR_04,2026-04-15T14:11:02.966Z,44.88,0.93,724,8.57,running
CONVEYOR_04,2026-04-15T14:12:02.966Z,44.83,0.92,712,8.65,running
CONVEYOR_04,2026-04-15T14:13:02.966Z,44.44,0.89,731,8.31,running
CONVEYOR_04,2026-04-15T14:14:02.966Z,44.07,0.89,729,8.67,running
CONVEYOR_04,2026-04-15T14:15:02.966Z,43.81,0.93,724,8.35,running
CONVEYOR_04,2026-04-15T14:16:02.966Z,45.39,0.87,717,8.25,running
CONVEYOR_04,2026-04-15T14:17:02.966Z,45.41,0.87,728,8.31,running
CONVEYOR_04,2026-04-15T14:18:02.966Z,44.82,0.9,710,8.59,running
CONVEYOR_04,2026-04-15T14:19:02.966Z,44.83,0.87,725,8.27,running
CONVEYOR_04,2026-04-15T14:20:02.966Z,44.59,0.93,729,8.49,running
CONVEYOR_04,2026-04-15T14:21:02.966Z,43.73,0.9,713,8.59,running
CONVEYOR_04,2026-04-15T14:22:02.966Z,43.75,0.88,730,8.67,running
CONVEYOR_04,2026-04-15T14:23:02.966Z,44.09,0.92,711,8.34,running
CONVEYOR_04,2026-04-15T14:24:02.966Z,44.29,0.91,714,8.4,running
CONVEYOR_04,2026-04-15T14:25:02.966Z,45.45,0.89,722,8.55,running
CONVEYOR_04,2026-04-15T14:26:02.966Z,43.65,0.92,727,8.62,running
CONVEYOR_04,2026-04-15T14:27:02.966Z,45.0,0.87,717,8.69,running
CONVEYOR_04,2026-04-15T14:28:02.966Z,45.77,0.92,710,8.46,running
CONVEYOR_04,2026-04-15T14:29:02.966Z,45.45,0.89,719,8.5,running
CONVEYOR_04,2026-04-15T14:30:02.966Z,45.8,0.91,718,8.59,running
CONVEYOR_04,2026-04-15T14:31:02.966Z,45.58,0.92,726,8.66,running
CONVEYOR_04,2026-04-15T14:32:02.966Z,45.16,0.93,724,8.4,running
CONVEYOR_04,2026-04-15T14:33:02.966Z,44.0,0.93,721,8.44,running
CONVEYOR_04,2026-04-15T14:34:02.966Z,44.63,0.88,724,8.71,running
CONVEYOR_04,2026-04-15T14:35:02.966Z,45.7,0.92,709,8.68,running
CONVEYOR_04,2026-04-15T14:36:02.966Z,45.24,0.91,709,8.51,running
CONVEYOR_04,2026-04-15T14:37:02.966Z,45.86,0.88,730,8.68,running
CONVEYOR_04,2026-04-15T14:38:02.966Z,43.68,0.88,722,8.3,running
CONVEYOR_04,2026-04-15T14:39:02.966Z,44.01,0.93,716,8.59,running
CONVEYOR_04,2026-04-15T14:40:02.966Z,45.89,0.92,713,8.44,running
CONVEYOR_04,2026-04-15T14:41:02.966Z,45.02,0.89,725,8.31,running
CONVEYOR_04,2026-04-15T14:42:02.966Z,44.24,0.94,721,8.54,running
CONVEYOR_04,2026-04-15T14:43:02.966Z,45.39,0.93,714,8.63,running
CONVEYOR_04,2026-04-15T14:44:02.966Z,45.72,0.93,722,8.57,running
CONVEYOR_04,2026-04-15T14:45:02.966Z,46.07,0.91,714,8.59,running
CONVEYOR_04,2026-04-15T14:46:02.966Z,45.7,0.87,715,8.52,running
CONVEYOR_04,2026-04-15T14:47:02.966Z,45.94,0.87,722,8.39,running
CONVEYOR_04,2026-04-15T14:48:02.966Z,43.97,0.88,725,8.57,running
CONVEYOR_04,2026-04-15T14:49:02.966Z,45.95,0.93,729,8.32,running
CONVEYOR_04,2026-04-15T14:50:02.966Z,44.77,0.92,723,8.3,running
CONVEYOR_04,2026-04-15T14:51:02.966Z,44.77,0.93,715,8.29,running
CONVEYOR_04,2026-04-15T14:52:02.966Z,43.99,0.9,720,8.39,running
CONVEYOR_04,2026-04-15T14:53:02.966Z,45.47,0.88,726,8.73,running
CONVEYOR_04,2026-04-15T14:54:02.966Z,45.5,0.92,710,8.6,running
CONVEYOR_04,2026-04-15T14:55:02.966Z,43.89,0.88,717,8.63,running
CONVEYOR_04,2026-04-15T14:56:02.966Z,45.5,0.89,726,8.67,running
CONVEYOR_04,2026-04-15T14:57:02.966Z,46.19,0.86,727,8.73,running
CONVEYOR_04,2026-04-15T14:58:02.966Z,43.94,0.92,726,8.5,running
CONVEYOR_04,2026-04-15T14:59:02.966Z,44.47,0.89,719,8.57,running
CONVEYOR_04,2026-04-15T15:00:02.966Z,45.49,0.88,723,8.45,running
CONVEYOR_04,2026-04-15T15:01:02.966Z,46.21,0.87,726,8.39,running
CONVEYOR_04,2026-04-15T15:02:02.966Z,46.07,0.87,714,8.53,running
CONVEYOR_04,2026-04-15T15:03:02.966Z,45.29,0.93,728,8.44,running
CONVEYOR_04,2026-04-15T15:04:02.966Z,45.55,0.87,730,8.31,running
CONVEYOR_04,2026-04-15T15:05:02.966Z,44.16,0.87,723,8.55,running
CONVEYOR_04,2026-04-15T15:06:02.966Z,46.3,0.92,709,8.59,running
CONVEYOR_04,2026-04-15T15:07:02.966Z,44.41,0.93,713,8.43,running
CONVEYOR_04,2026-04-15T15:08:02.966Z,44.43,0.93,713,8.72,running
CONVEYOR_04,2026-04-15T15:09:02.966Z,44.73,0.88,713,8.36,running
CONVEYOR_04,2026-04-15T15:10:02.966Z,45.41,0.89,730,8.7,running
CONVEYOR_04,2026-04-15T15:11:02.966Z,43.72,0.91,719,8.44,running
CONVEYOR_04,2026-04-15T15:12:02.966Z,46.17,0.92,725,8.52,running
CONVEYOR_04,2026-04-15T15:13:02.966Z,46.35,0.87,716,8.73,running
CONVEYOR_04,2026-04-15T15:14:02.966Z,44.86,0.91,721,8.45,running
CONVEYOR_04,2026-04-15T15:15:02.966Z,44.31,0.87,718,8.53,running
CONVEYOR_04,2026-04-15T15:16:02.966Z,46.06,0.88,711,8.51,running
CONVEYOR_04,2026-04-15T15:17:02.966Z,45.33,0.93,730,8.65,running
CONVEYOR_04,2026-04-15T15:18:02.966Z,44.65,0.91,728,8.29,running
CONVEYOR_04,2026-04-15T15:19:02.966Z,44.31,0.91,718,8.4,running
CONVEYOR_04,2026-04-15T15:20:02.966Z,45.92,0.9,723,8.46,running
CONVEYOR_04,2026-04-15T15:21:02.966Z,44.42,0.91,723,8.64,running
CONVEYOR_04,2026-04-15T15:22:02.966Z,45.29,0.9,723,8.43,running
CONVEYOR_04,2026-04-15T15:23:02.966Z,44.78,0.9,723,8.58,running
CONVEYOR_04,2026-04-15T15:24:02.966Z,43.95,0.93,711,8.33,running
CONVEYOR_04,2026-04-15T15:25:02.966Z,44.16,0.91,720,8.72,running
CONVEYOR_04,2026-04-15T15:26:02.966Z,45.99,0.9,730,8.39,running
CONVEYOR_04,2026-04-15T15:27:02.966Z,44.69,0.88,723,8.67,running
CONVEYOR_04,2026-04-15T15:28:02.966Z,44.17,0.93,716,8.37,running
CONVEYOR_04,2026-04-15T15:29:02.966Z,43.69,0.9,729,8.74,running
CONVEYOR_04,2026-04-15T15:30:02.966Z,45.9,0.92,719,8.57,running
CONVEYOR_04,2026-04-15T15:31:02.966Z,45.19,0.88,727,8.26,running
CONVEYOR_04,2026-04-15T15:32:02.966Z,45.89,0.88,712,8.4,running
CONVEYOR_04,2026-04-15T15:33:02.966Z,44.03,0.91,721,8.74,running
CONVEYOR_04,2026-04-15T15:34:02.966Z,46.32,0.87,721,8.54,running
CONVEYOR_04,2026-04-15T15:35:02.966Z,45.85,0.93,724,8.29,running
CONVEYOR_04,2026-04-15T15:36:02.966Z,44.27,0.92,730,8.61,running
CONVEYOR_04,2026-04-15T15:37:02.966Z,43.74,0.91,711,8.47,running
CONVEYOR_04,2026-04-15T15:38:02.966Z,45.49,0.87,725,8.28,running
CONVEYOR_04,2026-04-15T15:39:02.966Z,44.85,0.92,730,8.27,running
CONVEYOR_04,2026-04-15T15:40:02.966Z,45.34,0.92,715,8.75,running
CONVEYOR_04,2026-04-15T15:41:02.966Z,44.82,0.92,724,8.52,running
CONVEYOR_04,2026-04-15T15:42:02.966Z,44.0,0.9,722,8.69,running
CONVEYOR_04,2026-04-15T15:43:02.966Z,45.04,0.89,726,8.6,running
CONVEYOR_04,2026-04-15T15:44:02.966Z,45.13,0.92,711,8.45,running
CONVEYOR_04,2026-04-15T15:45:02.966Z,43.79,0.87,714,8.7,running
CONVEYOR_04,2026-04-15T15:46:02.966Z,45.21,0.9,714,8.57,running
CONVEYOR_04,2026-04-15T15:47:02.966Z,44.47,0.89,727,8.67,running
CONVEYOR_04,2026-04-15T15:48:02.966Z,46.27,0.93,725,8.53,running
CONVEYOR_04,2026-04-15T15:49:02.966Z,45.13,0.87,718,8.54,running
CONVEYOR_04,2026-04-15T15:50:02.966Z,45.17,0.9,716,8.52,running
CONVEYOR_04,2026-04-15T15:51:02.966Z,44.21,0.9,730,8.62,running
CONVEYOR_04,2026-04-15T15:52:02.966Z,45.33,0.87,726,8.29,running
CONVEYOR_04,2026-04-15T15:53:02.966Z,45.97,0.88,720,8.44,running
CONVEYOR_04,2026-04-15T15:54:02.966Z,44.65,0.93,715,8.36,running
CONVEYOR_04,2026-04-15T15:55:02.966Z,44.19,0.93,723,8.29,running
CONVEYOR_04,2026-04-15T15:56:02.966Z,44.02,0.89,719,8.52,running
CONVEYOR_04,2026-04-15T15:57:02.966Z,44.34,0.89,719,8.29,running
CONVEYOR_04,2026-04-15T15:58:02.966Z,46.24,0.93,717,8.43,running
CONVEYOR_04,2026-04-15T15:59:02.966Z,44.06,0.92,720,8.44,running
CONVEYOR_04,2026-04-15T16:00:02.966Z,44.77,0.89,728,8.33,running
CONVEYOR_04,2026-04-15T16:01:02.966Z,43.93,0.91,723,8.56,running
CONVEYOR_04,2026-04-15T16:02:02.966Z,45.57,0.88,728,8.37,running
CONVEYOR_04,2026-04-15T16:03:02.966Z,43.74,0.92,725,8.47,running
CONVEYOR_04,2026-04-15T16:04:02.966Z,44.76,0.9,726,8.65,running
CONVEYOR_04,2026-04-15T16:05:02.966Z,43.88,0.9,714,8.5,running
CONVEYOR_04,2026-04-15T16:06:02.966Z,43.91,0.9,730,8.32,running
CONVEYOR_04,2026-04-15T16:07:02.966Z,45.48,0.91,715,8.39,running
CONVEYOR_04,2026-04-15T16:08:02.966Z,44.8,0.9,719,8.65,running
CONVEYOR_04,2026-04-15T16:09:02.966Z,44.82,0.93,730,8.69,running
CONVEYOR_04,2026-04-15T16:10:02.966Z,44.98,0.91,721,8.48,running
CONVEYOR_04,2026-04-15T16:11:02.966Z,43.69,0.88,730,8.7,running
CONVEYOR_04,2026-04-15T16:12:02.966Z,44.76,0.87,710,8.55,running
CONVEYOR_04,2026-04-15T16:13:02.966Z,46.29,0.92,718,8.41,running
CONVEYOR_04,2026-04-15T16:14:02.966Z,43.99,0.88,722,8.25,running
CONVEYOR_04,2026-04-15T16:15:02.966Z,45.43,0.91,723,8.42,running
CONVEYOR_04,2026-04-15T16:16:02.966Z,46.23,0.92,727,8.62,running
CONVEYOR_04,2026-04-15T16:17:02.966Z,44.47,0.92,711,8.6,running
CONVEYOR_04,2026-04-15T16:18:02.966Z,46.03,0.91,725,8.6,running
CONVEYOR_04,2026-04-15T16:19:02.966Z,45.95,0.88,719,8.32,running
CONVEYOR_04,2026-04-15T16:20:02.966Z,44.83,0.89,713,8.28,running
CONVEYOR_04,2026-04-15T16:21:02.966Z,46.25,0.92,723,8.62,running
CONVEYOR_04,2026-04-15T16:22:02.966Z,43.75,0.89,723,8.58,running
CONVEYOR_04,2026-04-15T16:23:02.966Z,46.31,0.89,730,8.44,running
CONVEYOR_04,2026-04-15T16:24:02.966Z,44.74,0.91,726,8.73,running
CONVEYOR_04,2026-04-15T16:25:02.966Z,43.76,0.91,724,8.37,running
CONVEYOR_04,2026-04-15T16:26:02.966Z,46.07,0.91,727,8.69,running
CONVEYOR_04,2026-04-15T16:27:02.966Z,45.8,0.93,717,8.43,running
CONVEYOR_04,2026-04-15T16:28:02.966Z,46.34,0.9,717,8.7,running
CONVEYOR_04,2026-04-15T16:29:02.966Z,45.24,0.9,714,8.6,running
CONVEYOR_04,2026-04-15T16:30:02.966Z,45.75,0.92,716,8.3,running
CONVEYOR_04,2026-04-15T16:31:02.966Z,45.94,0.92,714,8.44,running
CONVEYOR_04,2026-04-15T16:32:02.966Z,45.36,0.88,718,8.39,running
CONVEYOR_04,2026-04-15T16:33:02.966Z,44.73,0.91,724,8.69,running
CONVEYOR_04,2026-04-15T16:34:02.966Z,43.74,0.88,713,8.3,running
CONVEYOR_04,2026-04-15T16:35:02.966Z,45.4,0.9,713,8.43,running
CONVEYOR_04,2026-04-15T16:36:02.966Z,45.71,0.89,714,8.69,running
CONVEYOR_04,2026-04-15T16:37:02.966Z,44.04,0.9,715,8.4,running
CONVEYOR_04,2026-04-15T16:38:02.966Z,44.79,0.92,714,8.38,running
CONVEYOR_04,2026-04-15T16:39:02.966Z,44.03,0.87,715,8.29,running
CONVEYOR_04,2026-04-15T16:40:02.966Z,45.62,0.88,713,8.57,running
CONVEYOR_04,2026-04-15T16:41:02.966Z,44.66,0.92,713,8.6,running
CONVEYOR_04,2026-04-15T16:42:02.966Z,45.66,0.91,726,8.57,running
CONVEYOR_04,2026-04-15T16:43:02.966Z,44.12,0.9,726,8.3,running
CONVEYOR_04,2026-04-15T16:44:02.966Z,45.73,0.88,718,8.49,running
CONVEYOR_04,2026-04-15T16:45:02.966Z,44.88,0.93,722,8.4,running
CONVEYOR_04,2026-04-15T16:46:02.966Z,45.86,0.91,730,8.62,running
CONVEYOR_04,2026-04-15T16:47:02.966Z,45.22,0.87,718,8.35,running
CONVEYOR_04,2026-04-15T16:48:02.966Z,44.55,0.92,713,8.67,running
CONVEYOR_04,2026-04-15T16:49:02.966Z,44.07,0.87,721,8.73,running
CONVEYOR_04,2026-04-15T16:50:02.966Z,46.13,0.88,730,8.28,running
CONVEYOR_04,2026-04-15T16:51:02.966Z,45.55,0.9,727,8.44,running
CONVEYOR_04,2026-04-15T16:52:02.966Z,44.34,0.93,728,8.43,running
CONVEYOR_04,2026-04-15T16:53:02.966Z,45.96,0.89,712,8.43,running
CONVEYOR_04,2026-04-15T16:54:02.966Z,44.35,0.88,728,8.54,running
CONVEYOR_04,2026-04-15T16:55:02.966Z,43.71,0.92,724,8.35,running
CONVEYOR_04,2026-04-15T16:56:02.966Z,46.29,0.89,712,8.44,running
CONVEYOR_04,2026-04-15T16:57:02.966Z,43.74,0.87,713,8.25,running
CONVEYOR_04,2026-04-15T16:58:02.966Z,44.56,0.87,714,8.32,running
CONVEYOR_04,2026-04-15T16:59:02.966Z,46.05,0.87,712,8.38,running
CONVEYOR_04,2026-04-15T17:00:02.966Z,44.29,0.91,729,8.62,running
CONVEYOR_04,2026-04-15T17:01:02.966Z,43.94,0.89,712,8.54,running
CONVEYOR_04,2026-04-15T17:02:02.966Z,44.23,0.93,727,8.27,running
CONVEYOR_04,2026-04-15T17:03:02.966Z,44.75,0.9,726,8.29,running
CONVEYOR_04,2026-04-15T17:04:02.966Z,45.74,0.89,726,8.31,running
CONVEYOR_04,2026-04-15T17:05:02.966Z,44.34,0.87,713,8.53,running
CONVEYOR_04,2026-04-15T17:06:02.966Z,44.34,0.91,722,8.39,running
CONVEYOR_04,2026-04-15T17:07:02.966Z,44.39,0.91,724,8.75,running
CONVEYOR_04,2026-04-15T17:08:02.966Z,44.84,0.87,725,8.33,running
CONVEYOR_04,2026-04-15T17:09:02.966Z,44.56,0.92,716,8.28,running
CONVEYOR_04,2026-04-15T17:10:02.966Z,46.21,0.93,730,8.38,running
CONVEYOR_04,2026-04-15T17:11:02.966Z,44.6,0.9,727,8.47,running
CONVEYOR_04,2026-04-15T17:12:02.966Z,44.11,0.87,725,8.67,running
CONVEYOR_04,2026-04-15T17:13:02.966Z,45.29,0.9,723,8.45,running
CONVEYOR_04,2026-04-15T17:14:02.966Z,44.92,0.89,718,8.3,running
CONVEYOR_04,2026-04-15T17:15:02.966Z,45.14,0.93,713,8.65,running
CONVEYOR_04,2026-04-15T17:16:02.966Z,44.06,0.88,714,8.64,running
CONVEYOR_04,2026-04-15T17:17:02.966Z,45.86,0.93,723,8.27,running
CONVEYOR_04,2026-04-15T17:18:02.966Z,45.16,0.9,730,8.45,running
CONVEYOR_04,2026-04-15T17:19:02.966Z,45.36,0.87,718,8.61,running
CONVEYOR_04,2026-04-15T17:20:02.966Z,44.66,0.91,720,8.63,running
CONVEYOR_04,2026-04-15T17:21:02.966Z,44.47,0.89,727,8.62,running
CONVEYOR_04,2026-04-15T17:22:02.966Z,45.23,0.92,718,8.3,running
CONVEYOR_04,2026-04-15T17:23:02.966Z,44.2,0.89,719,8.52,running
CONVEYOR_04,2026-04-15T17:24:02.966Z,45.08,0.89,709,8.32,running
CONVEYOR_04,2026-04-15T17:25:02.966Z,45.47,0.93,722,8.48,running
CONVEYOR_04,2026-04-15T17:26:02.966Z,45.67,0.92,719,8.62,running
CONVEYOR_04,2026-04-15T17:27:02.966Z,45.1,0.88,722,8.72,running
CONVEYOR_04,2026-04-15T17:28:02.966Z,46.33,0.87,728,8.51,running
CONVEYOR_04,2026-04-15T17:29:02.966Z,44.89,0.93,720,8.27,running
CONVEYOR_04,2026-04-15T17:30:02.966Z,44.42,0.88,720,8.71,running
CONVEYOR_04,2026-04-15T17:31:02.966Z,45.39,0.92,718,8.73,running
CONVEYOR_04,2026-04-15T17:32:02.966Z,45.01,0.86,712,8.37,running
CONVEYOR_04,2026-04-15T17:33:02.966Z,45.05,0.89,712,8.41,running
CONVEYOR_04,2026-04-15T17:34:02.966Z,45.02,0.92,730,8.38,running
CONVEYOR_04,2026-04-15T17:35:02.966Z,46.21,0.91,711,8.56,running
CONVEYOR_04,2026-04-15T17:36:02.966Z,45.18,0.93,716,8.71,running
CONVEYOR_04,2026-04-15T17:37:02.966Z,44.87,0.9,716,8.35,running
CONVEYOR_04,2026-04-15T17:38:02.966Z,45.7,0.88,710,8.63,running
CONVEYOR_04,2026-04-15T17:39:02.966Z,45.5,0.89,727,8.27,running
CONVEYOR_04,2026-04-15T17:40:02.966Z,44.08,0.9,722,8.6,running
CONVEYOR_04,2026-04-15T17:41:02.966Z,45.42,0.9,715,8.69,running
CONVEYOR_04,2026-04-15T17:42:02.966Z,44.55,0.9,721,8.54,running
CONVEYOR_04,2026-04-15T17:43:02.966Z,45.34,0.92,729,8.46,running
CONVEYOR_04,2026-04-15T17:44:02.966Z,45.8,0.93,717,8.44,running
CONVEYOR_04,2026-04-15T17:45:02.966Z,45.48,0.9,728,8.69,running
CONVEYOR_04,2026-04-15T17:46:02.966Z,46.0,0.88,710,8.38,running
CONVEYOR_04,2026-04-15T17:47:02.966Z,45.9,0.87,714,8.3,running
CONVEYOR_04,2026-04-15T17:48:02.966Z,44.87,0.9,712,8.31,running
CONVEYOR_04,2026-04-15T17:49:02.966Z,44.06,0.88,711,8.43,running
CONVEYOR_04,2026-04-15T17:50:02.966Z,44.38,0.88,729,8.31,running
CONVEYOR_04,2026-04-15T17:51:02.966Z,45.89,0.93,725,8.44,running
CONVEYOR_04,2026-04-15T17:52:02.966Z,46.07,0.93,710,8.6,running
CONVEYOR_04,2026-04-15T17:53:02.966Z,44.14,0.92,719,8.36,running
CONVEYOR_04,2026-04-15T17:54:02.966Z,45.19,0.9,714,8.61,running
CONVEYOR_04,2026-04-15T17:55:02.966Z,45.02,0.93,717,8.37,running
CONVEYOR_04,2026-04-15T17:56:02.966Z,44.73,0.93,711,8.53,running
CONVEYOR_04,2026-04-15T17:57:02.966Z,45.14,0.91,724,8.56,running
CONVEYOR_04,2026-04-15T17:58:02.966Z,46.02,0.89,729,8.73,running
CONVEYOR_04,2026-04-15T17:59:02.966Z,43.86,0.89,711,8.6,running
CONVEYOR_04,2026-04-15T18:00:02.966Z,44.24,0.92,725,8.41,running
CONVEYOR_04,2026-04-15T18:01:02.966Z,45.33,0.93,710,8.39,running
CONVEYOR_04,2026-04-15T18:02:02.966Z,45.5,0.88,721,8.39,running
CONVEYOR_04,2026-04-15T18:03:02.966Z,46.01,0.92,712,8.65,running
CONVEYOR_04,2026-04-15T18:04:02.966Z,46.08,0.88,725,8.38,running
CONVEYOR_04,2026-04-15T18:05:02.966Z,44.37,0.87,711,8.35,running
CONVEYOR_04,2026-04-15T18:06:02.966Z,45.87,0.9,720,8.32,running
CONVEYOR_04,2026-04-15T18:07:02.966Z,45.66,0.89,724,8.27,running
CONVEYOR_04,2026-04-15T18:08:02.966Z,44.79,0.88,715,8.74,running
CONVEYOR_04,2026-04-15T18:09:02.966Z,44.08,0.88,721,8.75,running
CONVEYOR_04,2026-04-15T18:10:02.966Z,44.52,0.93,719,8.75,running
CONVEYOR_04,2026-04-15T18:11:02.966Z,44.64,0.9,728,8.64,running
CONVEYOR_04,2026-04-15T18:12:02.966Z,46.17,0.92,719,8.69,running
CONVEYOR_04,2026-04-15T18:13:02.966Z,45.0,0.93,727,8.38,running
CONVEYOR_04,2026-04-15T18:14:02.966Z,46.03,0.88,716,8.71,running
CONVEYOR_04,2026-04-15T18:15:02.966Z,45.24,0.88,717,8.32,running
CONVEYOR_04,2026-04-15T18:16:02.966Z,46.12,0.89,717,8.43,running
CONVEYOR_04,2026-04-15T18:17:02.966Z,46.27,0.87,712,8.31,running
CONVEYOR_04,2026-04-15T18:18:02.966Z,44.33,0.9,718,8.32,running
CONVEYOR_04,2026-04-15T18:19:02.966Z,44.91,0.87,711,8.44,running
CONVEYOR_04,2026-04-15T18:20:02.966Z,45.8,0.89,722,8.37,running
CONVEYOR_04,2026-04-15T18:21:02.966Z,44.84,0.91,726,8.51,running
